"type","word1","word2","word3","word4"
"arm","punch","pluck","peel","carve"
"leg","sprint","glide","stand","leap"
"arm","throw","dunk","dig","click"
"leg","dance","walk","trek","slide"
"leg","pedal","tiptoe","stumble","trip"
"arm","scrape","hug","catch","squeeze"
"leg","stride","stroll","sneak","march"
"arm","brush","pinch","push","wrap"
"arm","polish","slap","rub","poke"
"leg","stray","stomp","run","kneel"
"leg","step","slip","jump","hike"
"arm","wipe","grip","scoop","fold"
"arm","knock","scrub","shake","chop"
"leg","tramp","kick","strut","rush"
"leg","cycle","bounce","flee","trample"
"arm","gesture","clap","sign","whip"
"arm","clean","grab","snatch","stab"
"leg","jog","wade","skate","wander"
"leg","hop","limp","squat","skip"
"arm","bind","scratch","pat","pull"
