"type","word1","word2","word3","word4"
"leg","limp","dance","pedal","skate"
"arm","chop","wipe","pull","slap"
"arm","scrub","peel","punch","scratch"
"arm","pat","knock","stab","clap"
"leg","march","stomp","jog","trample"
"arm","dig","scoop","push","gesture"
"leg","stride","slip","stray","jump"
"leg","kick","trek","step","hike"
"leg","hop","flee","bounce","kneel"
"arm","brush","scrape","snatch","clean"
"arm","bind","hug","fold","wrap"
"leg","glide","walk","squat","stumble"
"arm","poke","pluck","carve","catch"
"arm","squeeze","dunk","throw","grab"
"leg","strut","stroll","cycle","skip"
"leg","stand","leap","tiptoe","trip"
"arm","grip","sign","click","rub"
"leg","tramp","wade","rush","wander"
"leg","sneak","slide","sprint","run"
"arm","whip","pinch","polish","shake"
