"type","word1","word2","word3","word4"
"arm","scratch","knock","pinch","fold"
"arm","slap","pluck","squeeze","wrap"
"arm","wipe","gesture","sign","scrape"
"leg","jog","march","cycle","kick"
"leg","wander","sprint","leap","slip"
"arm","pat","throw","grab","scoop"
"leg","trample","slide","stumble","walk"
"leg","stray","step","tramp","wade"
"arm","dig","snatch","carve","pull"
"leg","glide","hike","stand","limp"
"arm","chop","polish","click","bind"
"leg","pedal","flee","squat","jump"
"arm","dunk","push","brush","rub"
"leg","trip","stride","stomp","dance"
"leg","strut","trek","skip","run"
"leg","kneel","sneak","rush","skate"
"arm","whip","stab","scrub","hug"
"arm","grip","catch","poke","clean"
"arm","shake","clap","punch","peel"
"leg","hop","tiptoe","bounce","stroll"
