"type","word1","word2","word3","word4"
"arm","sign","catch","fold","peel"
"arm","pat","hug","shake","pull"
"leg","bounce","walk","rush","trample"
"leg","skip","tramp","run","wade"
"leg","stand","stroll","slip","kneel"
"arm","clean","knock","pinch","bind"
"arm","stab","snatch","pluck","click"
"leg","sneak","march","jump","leap"
"arm","throw","slap","grip","polish"
"arm","grab","scrape","brush","push"
"leg","trek","stray","trip","squat"
"leg","limp","strut","skate","step"
"leg","stumble","kick","pedal","dance"
"arm","wipe","scrub","clap","punch"
"leg","jog","stomp","sprint","glide"
"leg","tiptoe","stride","hike","hop"
"arm","dunk","chop","carve","scratch"
"arm","whip","wrap","scoop","poke"
"leg","slide","flee","wander","cycle"
"arm","rub","gesture","squeeze","dig"
