"type","word1","word2","word3","word4"
"leg","run","dance","squat","kneel"
"leg","sneak","glide","trek","hop"
"arm","shake","rub","scrape","gesture"
"arm","scratch","brush","punch","dunk"
"leg","cycle","flee","limp","stomp"
"leg","skate","stroll","slip","walk"
"arm","wrap","polish","squeeze","peel"
"leg","slide","stumble","hike","trip"
"arm","pull","pinch","throw","wipe"
"arm","dig","push","slap","snatch"
"leg","wander","stray","tiptoe","rush"
"arm","sign","scrub","knock","scoop"
"arm","catch","clean","pat","grab"
"leg","jog","march","stand","leap"
"arm","bind","hug","stab","poke"
"leg","tramp","wade","step","jump"
"leg","trample","kick","bounce","skip"
"arm","carve","whip","fold","grip"
"arm","clap","pluck","click","chop"
"leg","pedal","sprint","stride","strut"
