"type","word1","word2","word3","word4"
"arm","wrap","chop","knock","scrub"
"leg","step","hike","trip","trample"
"arm","wipe","rub","hug","squeeze"
"arm","fold","push","grip","punch"
"leg","stray","cycle","hop","slide"
"leg","tramp","dance","wade","leap"
"arm","sign","slap","bind","pull"
"leg","bounce","glide","skate","stand"
"leg","walk","rush","wander","sneak"
"arm","pluck","shake","grab","whip"
"arm","scrape","clean","peel","stab"
"arm","clap","carve","click","pinch"
"leg","jump","march","squat","stumble"
"arm","polish","gesture","dunk","scoop"
"leg","stroll","kick","pedal","jog"
"arm","scratch","poke","dig","snatch"
"leg","skip","limp","stride","strut"
"arm","brush","pat","catch","throw"
"leg","flee","run","trek","tiptoe"
"leg","sprint","stomp","slip","kneel"
