"type","word1","word2","word3","word4"
"leg","glide","cycle","jog","hike"
"arm","whip","squeeze","scratch","dunk"
"arm","pull","pluck","poke","peel"
"leg","kick","bounce","march","trip"
"arm","dig","sign","wipe","clean"
"leg","tramp","slide","squat","stray"
"arm","fold","punch","throw","wrap"
"arm","pat","push","scoop","slap"
"leg","strut","rush","stumble","limp"
"leg","kneel","trek","hop","flee"
"leg","pedal","walk","wade","trample"
"arm","carve","polish","clap","grab"
"arm","rub","catch","hug","pinch"
"leg","skip","jump","run","stand"
"leg","slip","skate","stride","step"
"arm","knock","scrub","click","gesture"
"arm","shake","stab","bind","brush"
"arm","scrape","chop","snatch","grip"
"leg","tiptoe","sneak","stroll","wander"
"leg","dance","sprint","stomp","leap"
