"type","word1","word2","word3","word4"
"arm","dig","poke","peel","clean"
"leg","tiptoe","trample","hop","stand"
"arm","sign","scrub","scratch","catch"
"leg","squat","kneel","leap","tramp"
"leg","run","glide","skate","walk"
"arm","chop","brush","grip","knock"
"leg","sprint","wade","step","hike"
"arm","carve","pull","scrape","hug"
"arm","snatch","slap","push","grab"
"leg","slip","kick","march","stroll"
"arm","stab","pat","pluck","gesture"
"leg","cycle","pedal","dance","skip"
"leg","slide","limp","rush","jump"
"arm","wrap","bind","click","shake"
"leg","wander","strut","trip","sneak"
"leg","flee","stride","stray","bounce"
"arm","dunk","polish","clap","scoop"
"arm","fold","wipe","squeeze","punch"
"arm","throw","whip","rub","pinch"
"leg","trek","stumble","jog","stomp"
