"type","word1","word2","word3","word4"
"leg","trample","stumble","march","hike"
"arm","squeeze","carve","wrap","slap"
"arm","shake","catch","sign","scoop"
"leg","wade","skip","stray","stroll"
"arm","punch","fold","scratch","bind"
"leg","step","cycle","glide","sneak"
"arm","grip","polish","poke","pluck"
"leg","rush","tramp","dance","walk"
"leg","skate","run","hop","stomp"
"arm","push","click","dig","grab"
"arm","hug","snatch","pinch","throw"
"leg","slide","squat","leap","stride"
"arm","clean","pat","pull","stab"
"leg","slip","pedal","jog","kneel"
"leg","wander","flee","limp","strut"
"arm","wipe","chop","dunk","whip"
"leg","tiptoe","stand","trek","bounce"
"arm","rub","scrub","gesture","scrape"
"leg","kick","jump","sprint","trip"
"arm","knock","peel","clap","brush"
