"type","word1","word2","word3","word4"
"arm","knock","squeeze","pluck","punch"
"leg","slip","flee","bounce","run"
"arm","wrap","dunk","pinch","snatch"
"arm","catch","poke","polish","carve"
"leg","sneak","step","trip","hop"
"leg","hike","tiptoe","jump","trek"
"leg","wander","kneel","slide","squat"
"arm","hug","scrub","dig","clap"
"arm","fold","pull","click","shake"
"leg","stride","march","tramp","kick"
"arm","sign","scrape","bind","brush"
"leg","limp","walk","jog","rush"
"leg","stroll","stand","cycle","leap"
"leg","stumble","wade","dance","pedal"
"arm","peel","push","wipe","pat"
"arm","gesture","grab","rub","clean"
"leg","trample","skate","strut","sprint"
"arm","stab","whip","throw","scoop"
"arm","chop","grip","scratch","slap"
"leg","stray","skip","glide","stomp"
