"type","word1","word2","word3","word4"
"leg","stride","slip","tramp","rush"
"leg","jump","stomp","squat","dance"
"arm","pat","dunk","clap","scrub"
"leg","trample","limp","sneak","trip"
"arm","slap","squeeze","push","dig"
"arm","grip","polish","throw","whip"
"leg","step","sprint","stand","wander"
"arm","punch","rub","pinch","scoop"
"arm","carve","stab","poke","hug"
"leg","glide","walk","slide","leap"
"leg","stumble","kneel","run","skate"
"leg","hike","tiptoe","cycle","stray"
"arm","wipe","scrape","chop","shake"
"leg","flee","trek","march","bounce"
"leg","stroll","kick","wade","skip"
"arm","grab","knock","fold","peel"
"arm","pull","wrap","bind","sign"
"leg","strut","pedal","hop","jog"
"arm","brush","scratch","clean","pluck"
"arm","gesture","snatch","catch","click"
