"type","word1","word2","word3","word4"
"leg","flee","hop","slide","cycle"
"arm","push","peel","wipe","wrap"
"arm","throw","whip","stab","grab"
"arm","poke","fold","sign","punch"
"leg","wade","stray","tiptoe","rush"
"arm","click","brush","scrub","catch"
"leg","bounce","kick","squat","slip"
"leg","walk","pedal","hike","stumble"
"arm","shake","slap","scoop","carve"
"arm","gesture","polish","scrape","pat"
"leg","skate","jump","stride","sneak"
"leg","trample","march","trip","stomp"
"arm","pull","hug","chop","pluck"
"arm","snatch","dunk","clean","pinch"
"leg","step","trek","glide","dance"
"arm","clap","knock","dig","bind"
"leg","skip","strut","kneel","limp"
"leg","wander","run","jog","stroll"
"leg","sprint","stand","tramp","leap"
"arm","scratch","grip","rub","squeeze"
