"type","word1","word2","word3","word4"
"arm","fold","push","scrub","catch"
"arm","dig","shake","squeeze","scratch"
"leg","stride","skate","walk","trek"
"arm","pluck","whip","clean","hug"
"leg","squat","stumble","wade","tiptoe"
"arm","carve","rub","pull","click"
"leg","strut","run","stroll","rush"
"leg","kick","hop","flee","slip"
"leg","trample","step","wander","stomp"
"arm","chop","pat","slap","clap"
"leg","sneak","stand","bounce","leap"
"arm","bind","grab","pinch","polish"
"arm","gesture","knock","scoop","poke"
"leg","jump","glide","stray","cycle"
"arm","brush","wrap","peel","wipe"
"arm","punch","sign","stab","snatch"
"leg","trip","skip","tramp","dance"
"arm","dunk","scrape","grip","throw"
"leg","jog","hike","pedal","slide"
"leg","kneel","march","sprint","limp"
