"type","word1","word2","word3","word4"
"leg","kneel","tramp","slide","stand"
"leg","pedal","squat","sneak","flee"
"arm","slap","punch","dunk","throw"
"arm","peel","clap","click","wrap"
"leg","strut","trample","wander","trip"
"leg","hike","walk","stomp","jog"
"arm","fold","chop","catch","rub"
"leg","sprint","skate","hop","stride"
"leg","limp","tiptoe","glide","stroll"
"arm","stab","dig","gesture","snatch"
"arm","push","scrub","scrape","poke"
"arm","pinch","whip","pull","pat"
"leg","dance","cycle","wade","march"
"leg","leap","slip","kick","jump"
"arm","bind","squeeze","clean","wipe"
"leg","skip","stray","trek","bounce"
"arm","shake","sign","grab","carve"
"arm","scratch","scoop","pluck","brush"
"leg","stumble","rush","step","run"
"arm","hug","grip","polish","knock"
