"type","word1","word2","word3","word4"
"arm","catch","polish","scoop","clap"
"leg","stride","skip","skate","stomp"
"leg","dance","step","glide","march"
"arm","brush","clean","pluck","poke"
"leg","slip","jump","tramp","limp"
"arm","scratch","wrap","sign","slap"
"arm","knock","wipe","rub","pinch"
"leg","rush","squat","pedal","walk"
"arm","push","scrape","hug","carve"
"leg","sneak","leap","flee","run"
"arm","stab","pull","grab","grip"
"arm","dig","dunk","whip","chop"
"leg","hop","stumble","trample","wade"
"leg","jog","sprint","trek","tiptoe"
"arm","snatch","gesture","shake","squeeze"
"leg","trip","strut","hike","cycle"
"leg","kick","stray","stand","wander"
"leg","slide","bounce","kneel","stroll"
"arm","peel","pat","punch","throw"
"arm","scrub","fold","click","bind"
