"type","word1","word2","word3","word4"
"arm","fold","dig","wipe","stab"
"leg","march","dance","jog","hop"
"arm","whip","scrape","clean","pat"
"leg","pedal","stomp","tiptoe","flee"
"arm","brush","dunk","grip","clap"
"leg","strut","trip","bounce","stray"
"leg","cycle","kick","rush","slide"
"arm","pinch","wrap","pull","scoop"
"leg","step","skip","limp","glide"
"leg","walk","sneak","slip","sprint"
"arm","gesture","poke","peel","carve"
"leg","skate","wade","hike","leap"
"arm","snatch","catch","throw","polish"
"arm","punch","chop","rub","pluck"
"arm","squeeze","hug","scratch","bind"
"leg","jump","squat","trample","tramp"
"arm","slap","scrub","sign","shake"
"leg","run","stroll","kneel","stumble"
"arm","push","grab","knock","click"
"leg","wander","trek","stride","stand"
