"type","word1","word2","word3","word4"
"arm","hug","throw","shake","brush"
"arm","wipe","knock","pluck","grab"
"arm","push","click","snatch","scrub"
"leg","sneak","jump","wade","rush"
"arm","polish","chop","scrape","rub"
"leg","glide","stand","trample","trek"
"leg","stumble","stride","march","strut"
"arm","gesture","scoop","carve","slap"
"leg","run","tiptoe","cycle","sprint"
"arm","dunk","fold","punch","catch"
"leg","flee","skate","hike","pedal"
"leg","leap","stroll","wander","hop"
"arm","clean","grip","wrap","whip"
"leg","kick","kneel","bounce","stray"
"arm","dig","pat","sign","pull"
"arm","poke","scratch","squeeze","clap"
"arm","pinch","peel","stab","bind"
"leg","limp","slide","stomp","slip"
"leg","skip","trip","step","walk"
"leg","jog","dance","squat","tramp"
