"type","word1","word2","word3","word4"
"arm","clap","catch","hug","polish"
"leg","tramp","trek","trample","bounce"
"leg","jog","tiptoe","strut","cycle"
"arm","scoop","gesture","clean","dig"
"leg","squat","sprint","slip","sneak"
"arm","pat","pull","shake","bind"
"leg","stomp","jump","stride","wander"
"leg","dance","flee","rush","limp"
"leg","skip","run","slide","kick"
"arm","scrape","peel","throw","poke"
"leg","wade","hop","leap","trip"
"leg","stray","step","stroll","stand"
"arm","dunk","whip","click","snatch"
"arm","scratch","wrap","push","fold"
"arm","punch","grip","grab","brush"
"leg","march","hike","glide","kneel"
"arm","pinch","sign","wipe","pluck"
"arm","stab","carve","scrub","slap"
"arm","knock","chop","squeeze","rub"
"leg","walk","skate","pedal","stumble"
