"type","word1","word2","word3","word4"
"arm","pull","carve","shake","grab"
"leg","cycle","kick","sprint","bounce"
"arm","dig","chop","pinch","fold"
"arm","peel","hug","dunk","click"
"leg","stomp","walk","jog","run"
"arm","knock","pat","wrap","rub"
"arm","stab","sign","whip","polish"
"arm","push","scratch","snatch","scoop"
"leg","march","stray","glide","pedal"
"leg","dance","tramp","tiptoe","skate"
"arm","catch","clean","poke","wipe"
"leg","wander","stumble","trek","strut"
"arm","punch","throw","pluck","slap"
"leg","slide","rush","jump","limp"
"arm","grip","squeeze","scrape","bind"
"leg","stride","slip","stand","sneak"
"leg","leap","step","stroll","kneel"
"arm","clap","brush","scrub","gesture"
"leg","hike","wade","skip","trample"
"leg","flee","hop","squat","trip"
