"type","word1","word2","word3","word4"
"leg","jog","pedal","stroll","leap"
"leg","glide","sprint","trip","stomp"
"arm","snatch","squeeze","grip","click"
"leg","wade","strut","tramp","trample"
"arm","fold","shake","scratch","carve"
"arm","throw","sign","grab","wrap"
"arm","wipe","knock","pull","pluck"
"leg","trek","stand","tiptoe","squat"
"arm","scrape","bind","catch","rub"
"arm","scoop","peel","dunk","scrub"
"leg","kick","skate","hop","step"
"leg","slip","march","bounce","limp"
"arm","push","gesture","stab","dig"
"leg","walk","stumble","dance","slide"
"leg","hike","rush","flee","wander"
"arm","poke","hug","whip","chop"
"arm","clean","punch","clap","pinch"
"arm","pat","polish","brush","slap"
"leg","run","jump","cycle","skip"
"leg","stride","stray","kneel","sneak"
