"type","word1","word2","word3","word4"
"leg","trample","kneel","skip","march"
"arm","carve","pull","gesture","poke"
"arm","scrub","dunk","pinch","shake"
"arm","wrap","brush","rub","knock"
"leg","wander","stomp","hike","tramp"
"arm","push","punch","fold","clap"
"leg","glide","stray","strut","hop"
"leg","dance","jump","step","jog"
"leg","run","sprint","flee","trip"
"arm","chop","squeeze","polish","catch"
"arm","peel","bind","click","scoop"
"leg","sneak","bounce","kick","leap"
"arm","scratch","stab","snatch","pat"
"arm","dig","grip","scrape","pluck"
"leg","stroll","limp","skate","slip"
"leg","trek","rush","pedal","cycle"
"arm","hug","wipe","clean","grab"
"arm","throw","whip","slap","sign"
"leg","stand","stride","stumble","squat"
"leg","walk","tiptoe","slide","wade"
