"type","word1","word2","word3","word4"
"arm","punch","chop","catch","dunk"
"arm","grip","gesture","wipe","scoop"
"leg","slide","stroll","pedal","flee"
"leg","stumble","sprint","walk","stand"
"leg","trample","tramp","wander","skate"
"arm","knock","fold","scrub","pat"
"leg","squat","bounce","kick","slip"
"arm","sign","pinch","scrape","snatch"
"arm","clap","scratch","push","polish"
"leg","step","skip","cycle","hike"
"arm","shake","stab","pull","bind"
"leg","rush","trek","sneak","jump"
"arm","click","hug","wrap","slap"
"arm","throw","clean","dig","pluck"
"leg","trip","jog","run","tiptoe"
"arm","brush","rub","carve","squeeze"
"leg","dance","glide","stray","march"
"arm","poke","peel","grab","whip"
"leg","kneel","stride","strut","leap"
"leg","stomp","wade","hop","limp"
