"type","word1","word2","word3","word4"
"arm","sign","clean","scrape","clap"
"leg","stomp","sneak","trample","hop"
"arm","pat","pull","peel","pinch"
"leg","jog","walk","march","skate"
"leg","stand","bounce","kneel","run"
"arm","push","throw","snatch","grab"
"arm","catch","wipe","hug","whip"
"arm","scoop","slap","gesture","knock"
"leg","trek","step","flee","kick"
"arm","pluck","stab","click","carve"
"leg","wander","slide","dance","stride"
"leg","hike","squat","stray","stumble"
"leg","leap","pedal","tramp","tiptoe"
"arm","dunk","polish","scrub","scratch"
"leg","glide","stroll","sprint","limp"
"arm","rub","wrap","grip","chop"
"arm","dig","shake","brush","bind"
"arm","fold","poke","squeeze","punch"
"leg","skip","wade","rush","strut"
"leg","trip","slip","jump","cycle"
