"type","word1","word2","word3","word4"
"leg","stumble","step","flee","trek"
"arm","poke","scratch","pull","punch"
"arm","stab","scrub","click","sign"
"leg","skate","kick","kneel","squat"
"leg","stomp","trample","hop","strut"
"leg","limp","tramp","wade","trip"
"arm","chop","wrap","clap","brush"
"leg","stroll","run","rush","walk"
"leg","tiptoe","leap","bounce","slip"
"arm","catch","shake","pat","knock"
"arm","squeeze","throw","whip","dig"
"leg","slide","cycle","jog","pedal"
"arm","hug","pinch","rub","pluck"
"arm","push","dunk","gesture","polish"
"leg","sprint","wander","jump","skip"
"arm","snatch","bind","slap","clean"
"leg","stand","dance","hike","march"
"arm","carve","grip","fold","scrape"
"leg","stride","stray","glide","sneak"
"arm","grab","scoop","peel","wipe"
