"type","word1","word2","word3","word4"
"arm","throw","brush","grab","gesture"
"leg","slip","slide","flee","hop"
"arm","shake","bind","wipe","scrape"
"leg","bounce","stand","squat","jog"
"arm","snatch","poke","scoop","clean"
"leg","pedal","stride","trip","wade"
"arm","grip","fold","whip","clap"
"leg","limp","tiptoe","sprint","trample"
"leg","march","skate","strut","leap"
"arm","rub","chop","pluck","carve"
"leg","sneak","kneel","kick","walk"
"arm","scratch","wrap","dig","catch"
"leg","glide","stroll","skip","stomp"
"leg","hike","run","jump","dance"
"arm","scrub","sign","click","knock"
"leg","stray","step","wander","stumble"
"arm","pinch","pat","dunk","push"
"arm","polish","peel","slap","stab"
"leg","cycle","tramp","trek","rush"
"arm","punch","hug","pull","squeeze"
