"type","word1","word2","word3","word4"
"leg","kneel","stomp","flee","kick"
"arm","sign","wrap","rub","dunk"
"leg","hike","slide","march","stumble"
"arm","scrub","peel","fold","squeeze"
"arm","knock","clap","click","snatch"
"leg","sneak","rush","wade","wander"
"arm","punch","pull","clean","pat"
"leg","stray","trip","skip","trample"
"arm","wipe","throw","stab","chop"
"arm","grip","polish","bind","slap"
"arm","scrape","pinch","brush","scratch"
"leg","bounce","dance","jump","hop"
"arm","gesture","grab","hug","poke"
"leg","jog","slip","cycle","stand"
"leg","skate","tiptoe","squat","limp"
"arm","pluck","catch","carve","whip"
"leg","strut","stride","tramp","glide"
"arm","dig","shake","scoop","push"
"leg","pedal","trek","walk","leap"
"leg","stroll","sprint","run","step"
