"type","word1","word2","word3","word4"
"leg","kneel","hop","hike","slide"
"leg","glide","trample","flee","skip"
"arm","grab","chop","catch","poke"
"arm","fold","pat","scratch","stab"
"arm","pinch","click","grip","dunk"
"leg","leap","slip","skate","sneak"
"leg","dance","trek","tramp","squat"
"arm","push","slap","dig","peel"
"arm","pluck","wipe","wrap","pull"
"leg","stray","pedal","trip","stumble"
"leg","stand","jump","stomp","strut"
"arm","gesture","sign","scoop","clean"
"leg","wade","limp","kick","rush"
"arm","knock","shake","rub","hug"
"arm","carve","squeeze","bind","punch"
"leg","stroll","walk","tiptoe","cycle"
"arm","scrub","polish","clap","brush"
"leg","sprint","jog","march","wander"
"arm","scrape","whip","snatch","throw"
"leg","bounce","step","stride","run"
