"type","word1","word2","word3","word4"
"arm","bind","knock","grab","sign"
"arm","polish","punch","gesture","slap"
"leg","stumble","tramp","stomp","rush"
"arm","pluck","scoop","carve","dunk"
"arm","fold","dig","shake","throw"
"leg","march","tiptoe","glide","kick"
"leg","stroll","skate","jog","pedal"
"leg","trip","limp","leap","run"
"arm","whip","pull","catch","chop"
"leg","flee","wade","kneel","strut"
"arm","pinch","brush","push","grip"
"arm","scrub","squeeze","scratch","wrap"
"leg","slip","dance","stand","cycle"
"leg","hop","stride","squat","step"
"arm","stab","rub","hug","clean"
"leg","trample","sneak","slide","trek"
"leg","hike","bounce","stray","skip"
"leg","walk","wander","sprint","jump"
"arm","clap","peel","click","poke"
"arm","pat","scrape","wipe","snatch"
