"type","word1","word2","word3","word4"
"leg","slide","kneel","stand","trip"
"arm","pull","punch","clap","catch"
"leg","stride","sneak","tramp","jog"
"arm","stab","grab","peel","grip"
"arm","poke","wrap","dunk","rub"
"leg","skip","jump","stomp","wander"
"arm","polish","wipe","slap","pat"
"arm","dig","scoop","brush","snatch"
"leg","flee","squat","trek","rush"
"arm","squeeze","hug","throw","sign"
"leg","run","pedal","walk","skate"
"arm","gesture","bind","carve","click"
"leg","dance","tiptoe","limp","leap"
"leg","wade","trample","glide","bounce"
"arm","chop","pluck","scrub","pinch"
"leg","stumble","cycle","stray","step"
"leg","kick","hike","slip","march"
"arm","scratch","scrape","fold","clean"
"arm","push","shake","knock","whip"
"leg","sprint","hop","strut","stroll"
