"type","word1","word2","word3","word4"
"arm","pull","poke","push","throw"
"leg","kneel","stumble","rush","stray"
"leg","sprint","walk","trip","cycle"
"arm","clap","peel","gesture","scratch"
"arm","whip","snatch","chop","scrape"
"leg","stand","pedal","step","wander"
"leg","run","dance","limp","slip"
"arm","dig","hug","polish","stab"
"arm","scrub","wrap","catch","bind"
"leg","tramp","leap","bounce","flee"
"leg","sneak","march","jump","skate"
"arm","fold","scoop","grab","punch"
"arm","carve","sign","click","knock"
"arm","pinch","pluck","brush","shake"
"leg","squat","kick","trek","hop"
"arm","grip","squeeze","slap","clean"
"leg","glide","slide","hike","tiptoe"
"arm","wipe","dunk","rub","pat"
"leg","stomp","strut","skip","wade"
"leg","stroll","trample","stride","jog"
