"type","word1","word2","word3","word4"
"leg","dance","trample","rush","stumble"
"leg","walk","run","stray","jump"
"arm","carve","fold","pat","poke"
"arm","snatch","wipe","gesture","dunk"
"leg","cycle","slip","march","leap"
"arm","pinch","bind","punch","grab"
"arm","clean","pluck","peel","chop"
"leg","kick","kneel","trip","sprint"
"leg","tramp","stand","trek","wander"
"leg","slide","wade","hike","step"
"arm","squeeze","whip","catch","sign"
"arm","knock","stab","pull","slap"
"leg","skip","limp","sneak","bounce"
"leg","stride","flee","tiptoe","stroll"
"arm","grip","click","scoop","scratch"
"arm","push","rub","clap","scrape"
"leg","pedal","glide","squat","stomp"
"arm","throw","hug","scrub","wrap"
"leg","strut","hop","jog","skate"
"arm","polish","dig","shake","brush"
