"type","word1","word2","word3","word4"
"leg","skip","pedal","wade","slide"
"arm","wrap","gesture","pinch","dunk"
"arm","grab","shake","hug","grip"
"arm","poke","scrape","rub","bind"
"leg","sprint","leap","trip","skate"
"leg","rush","step","trample","flee"
"leg","wander","stride","hop","jog"
"arm","pluck","scoop","whip","throw"
"leg","stumble","jump","slip","stomp"
"arm","pat","polish","clap","squeeze"
"arm","click","slap","wipe","knock"
"arm","fold","punch","clean","snatch"
"leg","kick","limp","stray","strut"
"leg","cycle","sneak","stand","kneel"
"arm","peel","pull","scrub","carve"
"leg","bounce","walk","glide","hike"
"leg","squat","stroll","trek","march"
"arm","stab","sign","scratch","brush"
"leg","dance","tramp","tiptoe","run"
"arm","dig","catch","chop","push"
