"type","word1","word2","word3","word4"
"arm","sign","click","pinch","grip"
"arm","clean","hug","pluck","fold"
"leg","trample","run","squat","trek"
"arm","push","bind","wipe","squeeze"
"leg","flee","tramp","strut","wander"
"leg","hike","stand","glide","jog"
"leg","tiptoe","slide","walk","bounce"
"arm","clap","scratch","throw","stab"
"arm","gesture","scoop","whip","wrap"
"arm","brush","catch","peel","scrub"
"leg","sneak","sprint","rush","stroll"
"arm","chop","pull","scrape","punch"
"arm","dunk","knock","pat","shake"
"leg","jump","skate","slip","hop"
"arm","carve","grab","slap","polish"
"leg","skip","step","kneel","wade"
"arm","snatch","dig","poke","rub"
"leg","cycle","leap","dance","stride"
"leg","limp","stray","march","pedal"
"leg","stomp","trip","kick","stumble"
