"type","word1","word2","word3","word4"
"arm","scoop","sign","pinch","clap"
"leg","trek","stomp","strut","kneel"
"arm","wipe","whip","peel","dunk"
"arm","click","scratch","polish","stab"
"leg","pedal","cycle","jump","stride"
"arm","clean","grab","catch","snatch"
"leg","kick","run","stand","stroll"
"leg","wander","sneak","tramp","bounce"
"arm","bind","squeeze","fold","throw"
"leg","wade","walk","slip","squat"
"leg","stumble","hike","trip","step"
"leg","jog","hop","skip","flee"
"arm","punch","rub","gesture","pluck"
"leg","march","dance","stray","leap"
"arm","scrape","pull","dig","wrap"
"arm","chop","carve","brush","hug"
"arm","grip","poke","scrub","slap"
"leg","limp","sprint","tiptoe","glide"
"leg","slide","skate","trample","rush"
"arm","pat","push","shake","knock"
