"type","word1","word2","word3","word4"
"leg","sneak","wade","skate","leap"
"arm","polish","gesture","wrap","carve"
"arm","dunk","fold","pinch","shake"
"arm","pluck","snatch","catch","grab"
"leg","flee","hop","tiptoe","step"
"leg","hike","stride","stumble","walk"
"leg","kneel","bounce","trip","cycle"
"arm","rub","knock","wipe","poke"
"leg","slide","run","squat","skip"
"leg","dance","kick","jump","stray"
"arm","scrub","throw","scrape","pull"
"arm","bind","hug","click","push"
"leg","march","tramp","sprint","wander"
"leg","stomp","trek","limp","strut"
"arm","brush","whip","stab","dig"
"arm","pat","chop","grip","slap"
"arm","sign","punch","scoop","scratch"
"leg","slip","stroll","rush","stand"
"leg","jog","pedal","glide","trample"
"arm","clap","peel","squeeze","clean"
