"type","word1","word2","word3","word4"
"leg","trample","stand","trip","wander"
"arm","whip","slap","pat","throw"
"arm","carve","snatch","wrap","polish"
"leg","wade","stroll","limp","trek"
"arm","fold","grab","punch","scratch"
"leg","squat","hop","skate","kneel"
"arm","pinch","shake","wipe","peel"
"arm","knock","scrape","catch","scrub"
"leg","stomp","hike","march","glide"
"arm","poke","scoop","brush","chop"
"arm","pluck","gesture","rub","clap"
"leg","flee","stumble","strut","run"
"leg","slip","sneak","sprint","kick"
"arm","hug","click","sign","squeeze"
"leg","step","pedal","tramp","bounce"
"leg","leap","jog","walk","cycle"
"leg","slide","jump","skip","stride"
"arm","bind","stab","dig","clean"
"arm","pull","grip","dunk","push"
"leg","dance","rush","stray","tiptoe"
