"type","word1","word2","word3","word4"
"arm","punch","push","knock","carve"
"arm","squeeze","catch","scoop","poke"
"arm","throw","chop","grip","sign"
"leg","sneak","bounce","stroll","step"
"leg","stumble","cycle","stray","limp"
"arm","dig","whip","stab","pull"
"arm","pluck","rub","click","grab"
"leg","sprint","skate","kick","squat"
"leg","stride","hike","stand","glide"
"leg","run","trek","jog","hop"
"arm","polish","pinch","snatch","peel"
"arm","slap","hug","scratch","bind"
"arm","clean","pat","scrub","scrape"
"leg","jump","wander","skip","stomp"
"arm","shake","brush","wipe","dunk"
"leg","leap","kneel","wade","walk"
"arm","fold","clap","wrap","gesture"
"leg","trample","slip","flee","march"
"leg","slide","pedal","strut","tramp"
"leg","trip","rush","dance","tiptoe"
