"type","word1","word2","word3","word4"
"leg","squat","walk","glide","tiptoe"
"leg","stride","jump","cycle","stand"
"arm","poke","squeeze","shake","fold"
"arm","scoop","brush","dunk","sign"
"leg","wander","march","slip","trip"
"arm","scratch","wrap","grip","gesture"
"arm","throw","scrub","knock","pinch"
"arm","scrape","slap","pat","wipe"
"leg","kneel","bounce","jog","trek"
"arm","pull","catch","pluck","bind"
"arm","push","click","hug","carve"
"arm","clap","rub","peel","dig"
"leg","kick","stray","sneak","pedal"
"arm","whip","polish","clean","punch"
"leg","stomp","skip","tramp","slide"
"leg","trample","hop","strut","run"
"arm","snatch","stab","chop","grab"
"leg","rush","limp","leap","wade"
"leg","stroll","skate","step","dance"
"leg","flee","hike","stumble","sprint"
