"type","word1","word2","word3","word4"
"arm","clean","pat","scoop","push"
"leg","sneak","pedal","tramp","trek"
"arm","dig","grab","pull","whip"
"leg","trip","glide","wander","stroll"
"leg","slip","jump","flee","hike"
"arm","scrub","shake","clap","wrap"
"arm","throw","hug","fold","stab"
"arm","chop","poke","catch","grip"
"leg","hop","limp","march","trample"
"arm","polish","pinch","gesture","click"
"leg","step","jog","dance","leap"
"leg","bounce","squat","wade","stomp"
"arm","slap","scratch","snatch","pluck"
"leg","skate","rush","skip","stumble"
"arm","squeeze","rub","knock","bind"
"leg","walk","strut","run","cycle"
"arm","sign","dunk","peel","wipe"
"arm","carve","brush","punch","scrape"
"leg","slide","kneel","stand","sprint"
"leg","kick","tiptoe","stray","stride"
