"type","word1","word2","word3","word4"
"arm","stab","clean","throw","bind"
"leg","wade","skip","trample","tramp"
"leg","pedal","step","strut","hop"
"arm","fold","pinch","wrap","chop"
"arm","scratch","scoop","dig","grip"
"arm","pluck","poke","push","wipe"
"leg","skate","sprint","squat","bounce"
"leg","stray","tiptoe","trek","stand"
"leg","trip","jog","flee","stride"
"arm","slap","carve","scrape","rub"
"arm","click","whip","peel","gesture"
"leg","run","stomp","wander","hike"
"arm","scrub","dunk","punch","grab"
"arm","polish","pat","catch","sign"
"leg","march","leap","dance","slide"
"leg","rush","limp","kneel","stroll"
"leg","walk","stumble","sneak","glide"
"arm","knock","snatch","clap","pull"
"leg","kick","jump","cycle","slip"
"arm","hug","shake","brush","squeeze"
