"type","word1","word2","word3","word4"
"arm","clap","whip","dig","brush"
"leg","stand","sneak","wander","jog"
"leg","stray","dance","cycle","stroll"
"arm","sign","scrape","knock","push"
"leg","tiptoe","stomp","skip","flee"
"arm","scratch","clean","wrap","shake"
"arm","pluck","fold","throw","slap"
"arm","grip","carve","poke","grab"
"leg","leap","pedal","kneel","slide"
"leg","tramp","jump","stride","stumble"
"leg","hop","trample","skate","hike"
"arm","click","pull","scoop","hug"
"leg","trek","sprint","strut","bounce"
"arm","gesture","rub","scrub","wipe"
"arm","polish","catch","punch","stab"
"arm","peel","dunk","pinch","bind"
"leg","kick","wade","squat","glide"
"leg","run","march","trip","step"
"arm","chop","snatch","pat","squeeze"
"leg","rush","walk","slip","limp"
