"type","word1","word2","word3","word4"
"arm","dig","brush","sign","fold"
"arm","shake","throw","push","scoop"
"arm","rub","pat","bind","poke"
"leg","flee","slip","stumble","tiptoe"
"leg","limp","skip","march","kneel"
"leg","slide","sprint","trek","squat"
"arm","pluck","dunk","scratch","clean"
"leg","step","walk","kick","glide"
"arm","slap","squeeze","wrap","scrub"
"arm","snatch","whip","catch","grip"
"leg","tramp","stroll","trip","wade"
"leg","sneak","stand","wander","skate"
"leg","pedal","jump","jog","trample"
"arm","hug","gesture","click","carve"
"leg","hop","cycle","bounce","stray"
"arm","scrape","punch","grab","polish"
"arm","wipe","chop","clap","peel"
"leg","dance","leap","stride","hike"
"leg","strut","rush","run","stomp"
"arm","pinch","pull","knock","stab"
