"type","word1","word2","word3","word4"
"arm","chop","fold","pull","bind"
"arm","shake","scratch","gesture","slap"
"leg","trip","trample","slide","flee"
"leg","sprint","cycle","dance","stray"
"arm","scrape","dig","click","stab"
"leg","kick","skate","leap","trek"
"leg","step","march","glide","pedal"
"arm","grip","pinch","wrap","dunk"
"leg","rush","stride","jog","skip"
"arm","peel","poke","squeeze","knock"
"arm","catch","throw","polish","carve"
"leg","sneak","wade","strut","slip"
"leg","walk","kneel","tramp","bounce"
"arm","clap","brush","hug","pat"
"leg","tiptoe","stumble","hike","jump"
"arm","scoop","punch","wipe","scrub"
"arm","whip","grab","snatch","pluck"
"leg","wander","limp","hop","stomp"
"leg","squat","stroll","run","stand"
"arm","push","rub","sign","clean"
