"type","word1","word2","word3","word4"
"arm","brush","sign","clean","hug"
"leg","sprint","tramp","slip","stray"
"arm","dig","stab","squeeze","wrap"
"leg","trample","hike","strut","leap"
"arm","scrape","scratch","scoop","dunk"
"arm","carve","push","bind","pinch"
"arm","grip","catch","polish","shake"
"leg","bounce","tiptoe","kick","skip"
"leg","march","slide","jog","rush"
"leg","skate","run","sneak","cycle"
"arm","wipe","peel","rub","click"
"leg","wander","wade","limp","step"
"arm","pull","poke","slap","fold"
"leg","trip","stumble","flee","squat"
"arm","grab","scrub","pat","snatch"
"leg","trek","stand","walk","glide"
"leg","kneel","stroll","dance","pedal"
"arm","chop","whip","throw","knock"
"leg","stride","jump","stomp","hop"
"arm","clap","gesture","pluck","punch"
