"type","word1","word2","word3","word4"
"arm","snatch","gesture","pat","wrap"
"leg","skate","hike","wander","sneak"
"leg","stomp","slip","wade","kneel"
"arm","polish","carve","squeeze","dig"
"leg","bounce","step","stray","trek"
"leg","squat","stroll","trip","limp"
"leg","glide","tiptoe","run","jog"
"arm","punch","sign","peel","hug"
"leg","flee","stand","strut","slide"
"leg","sprint","jump","hop","skip"
"arm","knock","chop","dunk","poke"
"leg","pedal","cycle","march","tramp"
"arm","scoop","brush","grab","wipe"
"leg","dance","walk","trample","rush"
"arm","pull","bind","whip","slap"
"arm","scrape","throw","clap","rub"
"arm","pluck","pinch","click","grip"
"leg","leap","stride","stumble","kick"
"arm","scrub","fold","clean","shake"
"arm","push","catch","stab","scratch"
