"type","word1","word2","word3","word4"
"arm","grab","shake","polish","whip"
"leg","stumble","march","trek","rush"
"arm","push","scratch","peel","grip"
"leg","bounce","slip","step","wade"
"arm","sign","pinch","scoop","brush"
"arm","punch","carve","poke","click"
"leg","kick","hop","dance","tramp"
"leg","run","trip","stray","stomp"
"arm","clap","squeeze","knock","catch"
"arm","wipe","scrape","fold","throw"
"leg","leap","pedal","trample","squat"
"arm","gesture","hug","bind","snatch"
"arm","pluck","chop","clean","pull"
"leg","glide","wander","skip","stride"
"leg","sprint","stroll","cycle","jump"
"leg","hike","walk","stand","slide"
"arm","dunk","slap","wrap","stab"
"arm","dig","scrub","pat","rub"
"leg","skate","jog","flee","kneel"
"leg","limp","tiptoe","strut","sneak"
