"type","word1","word2","word3","word4"
"arm","scoop","clap","sign","brush"
"leg","march","kneel","stumble","rush"
"arm","gesture","fold","pull","wrap"
"arm","catch","peel","squeeze","grab"
"arm","dunk","shake","pluck","whip"
"leg","step","stroll","stand","trample"
"arm","clean","grip","polish","dig"
"leg","skip","sneak","kick","wander"
"arm","scrape","scrub","wipe","punch"
"leg","stride","flee","pedal","slip"
"arm","push","snatch","rub","click"
"leg","jog","leap","sprint","cycle"
"leg","walk","dance","glide","stomp"
"arm","pinch","poke","scratch","chop"
"arm","stab","pat","bind","throw"
"leg","wade","squat","strut","jump"
"arm","hug","knock","slap","carve"
"leg","hop","hike","tramp","skate"
"leg","tiptoe","run","bounce","stray"
"leg","slide","limp","trek","trip"
