"type","word1","word2","word3","word4"
"leg","tramp","wade","trek","squat"
"arm","clap","clean","chop","slap"
"leg","bounce","step","slide","kick"
"arm","rub","pull","hug","polish"
"arm","wrap","pluck","pat","push"
"arm","scoop","wipe","scrub","scrape"
"leg","stumble","sneak","hop","stray"
"leg","strut","leap","stomp","wander"
"arm","catch","click","whip","punch"
"arm","brush","scratch","snatch","bind"
"leg","skip","kneel","trip","pedal"
"leg","slip","hike","tiptoe","stand"
"arm","grab","shake","fold","stab"
"leg","jump","sprint","glide","flee"
"leg","march","limp","trample","dance"
"leg","stroll","run","walk","skate"
"arm","grip","dunk","poke","pinch"
"arm","peel","carve","dig","squeeze"
"leg","cycle","stride","rush","jog"
"arm","throw","gesture","knock","sign"
