"type","word1","word2","word3","word4"
"arm","pull","squeeze","snatch","scratch"
"arm","carve","knock","wrap","whip"
"leg","squat","pedal","stand","slip"
"arm","peel","push","polish","sign"
"leg","trek","trample","sneak","walk"
"arm","click","scrub","punch","chop"
"arm","bind","brush","hug","clap"
"arm","shake","poke","pat","fold"
"leg","jog","hike","rush","dance"
"leg","glide","strut","skate","flee"
"leg","skip","run","step","stumble"
"arm","scrape","pinch","grip","pluck"
"arm","stab","gesture","wipe","slap"
"arm","throw","dig","clean","dunk"
"leg","wander","tramp","leap","stride"
"leg","stroll","limp","hop","trip"
"arm","rub","grab","catch","scoop"
"leg","tiptoe","cycle","march","wade"
"leg","kneel","slide","kick","sprint"
"leg","stray","stomp","bounce","jump"
