"type","word1","word2","word3","word4"
"leg","kick","stroll","march","cycle"
"arm","clap","stab","sign","dunk"
"arm","squeeze","poke","clean","wrap"
"leg","bounce","slide","skip","stumble"
"arm","pinch","dig","polish","gesture"
"arm","bind","brush","grab","pat"
"leg","stride","walk","wade","trample"
"arm","knock","push","chop","snatch"
"leg","stomp","sprint","stray","skate"
"arm","whip","scrape","pull","click"
"leg","squat","step","glide","trip"
"leg","pedal","hop","slip","dance"
"arm","rub","scoop","grip","hug"
"leg","wander","jump","stand","rush"
"arm","scratch","punch","carve","throw"
"arm","fold","wipe","shake","peel"
"leg","hike","flee","jog","limp"
"arm","catch","slap","scrub","pluck"
"leg","kneel","trek","run","tramp"
"leg","sneak","strut","tiptoe","leap"
