"type","word1","word2","word3","word4"
"arm","catch","dunk","scratch","squeeze"
"leg","slip","run","stomp","rush"
"leg","dance","cycle","stride","skate"
"arm","rub","polish","snatch","pinch"
"arm","clean","grab","wipe","slap"
"leg","stroll","squat","walk","leap"
"leg","hike","kneel","slide","hop"
"leg","kick","jog","tramp","bounce"
"arm","pull","knock","dig","chop"
"arm","click","whip","clap","pluck"
"leg","wade","glide","pedal","sneak"
"arm","punch","grip","pat","stab"
"arm","brush","shake","poke","scoop"
"arm","peel","push","bind","scrape"
"leg","wander","strut","flee","step"
"leg","stray","march","trip","limp"
"leg","trek","skip","trample","tiptoe"
"arm","sign","gesture","throw","hug"
"arm","wrap","scrub","carve","fold"
"leg","stand","jump","sprint","stumble"
