"type","word1","word2","word3","word4"
"leg","sprint","wade","jump","run"
"arm","push","pat","pinch","wipe"
"leg","step","slide","stomp","walk"
"arm","gesture","snatch","chop","peel"
"arm","wrap","click","hug","scratch"
"arm","clean","whip","shake","scrub"
"leg","stray","tiptoe","rush","pedal"
"leg","wander","sneak","march","tramp"
"leg","glide","leap","limp","skip"
"arm","stab","scrape","catch","punch"
"arm","dunk","polish","clap","pull"
"leg","stand","stumble","stride","strut"
"arm","sign","grip","pluck","throw"
"arm","bind","poke","dig","knock"
"leg","hop","trample","trip","stroll"
"arm","squeeze","scoop","fold","rub"
"leg","squat","jog","flee","kick"
"leg","kneel","slip","bounce","trek"
"leg","skate","dance","hike","cycle"
"arm","carve","brush","slap","grab"
