"type","word1","word2","word3","word4"
"leg","stomp","kick","dance","jog"
"arm","grab","pluck","rub","pinch"
"leg","walk","glide","stride","skip"
"arm","scratch","sign","clap","push"
"arm","whip","wipe","snatch","scrape"
"arm","pat","brush","hug","grip"
"leg","trip","slip","run","step"
"leg","trample","sneak","limp","stand"
"leg","flee","rush","leap","stumble"
"arm","dig","gesture","catch","clean"
"leg","skate","stray","trek","pedal"
"leg","jump","cycle","march","strut"
"arm","slap","polish","dunk","click"
"arm","wrap","pull","scrub","stab"
"leg","wade","sprint","hop","stroll"
"leg","slide","bounce","squat","tramp"
"arm","chop","squeeze","carve","shake"
"arm","punch","fold","knock","scoop"
"leg","tiptoe","kneel","wander","hike"
"arm","peel","bind","throw","poke"
