"type","word1","word2","word3","word4"
"arm","shake","pat","bind","dig"
"leg","jog","stomp","trek","hike"
"arm","click","pinch","gesture","catch"
"arm","rub","clean","grab","punch"
"arm","scoop","slap","peel","scratch"
"leg","bounce","step","run","leap"
"leg","glide","rush","tiptoe","wade"
"leg","sneak","stand","walk","skate"
"arm","wipe","snatch","fold","grip"
"leg","cycle","squat","march","stride"
"arm","throw","scrub","pluck","chop"
"arm","dunk","carve","hug","clap"
"leg","stumble","trample","wander","tramp"
"leg","trip","dance","strut","pedal"
"leg","stroll","slide","hop","skip"
"arm","brush","poke","pull","stab"
"leg","kneel","sprint","jump","limp"
"leg","stray","flee","kick","slip"
"arm","squeeze","knock","whip","push"
"arm","wrap","polish","sign","scrape"
