"type","word1","word2","word3","word4"
"arm","dig","whip","chop","clap"
"leg","dance","jog","stroll","sneak"
"arm","pat","knock","peel","throw"
"leg","skip","sprint","stray","trek"
"arm","scrape","slap","hug","squeeze"
"arm","polish","dunk","carve","scoop"
"leg","strut","cycle","rush","walk"
"leg","jump","tiptoe","kneel","pedal"
"leg","glide","hop","run","tramp"
"arm","bind","poke","click","grip"
"leg","slip","hike","march","squat"
"arm","fold","brush","scratch","scrub"
"leg","stride","stumble","flee","wade"
"leg","step","kick","stomp","limp"
"arm","sign","stab","grab","pinch"
"arm","punch","snatch","gesture","push"
"leg","trip","bounce","leap","skate"
"arm","wrap","wipe","shake","catch"
"leg","stand","trample","wander","slide"
"arm","pull","clean","pluck","rub"
