"type","word1","word2","word3","word4"
"arm","clean","whip","brush","grip"
"leg","pedal","wander","hop","trip"
"arm","shake","peel","wrap","hug"
"leg","sneak","trample","strut","run"
"arm","scrape","slap","knock","carve"
"arm","snatch","dunk","polish","pull"
"leg","step","jog","rush","stumble"
"arm","throw","stab","clap","pinch"
"arm","scrub","fold","grab","catch"
"leg","skate","dance","limp","leap"
"leg","walk","stray","jump","wade"
"arm","pat","punch","bind","wipe"
"leg","glide","slide","stomp","kneel"
"arm","rub","pluck","scratch","gesture"
"leg","kick","march","stroll","flee"
"arm","scoop","push","chop","squeeze"
"leg","cycle","tramp","squat","slip"
"leg","trek","sprint","skip","stand"
"leg","tiptoe","hike","bounce","stride"
"arm","click","sign","dig","poke"
