"type","word1","word2","word3","word4"
"leg","tramp","trek","hike","hop"
"arm","knock","polish","carve","hug"
"leg","walk","skip","jump","trip"
"arm","pat","punch","brush","scrub"
"arm","clean","catch","stab","grip"
"leg","stomp","slide","run","slip"
"leg","glide","squat","cycle","rush"
"leg","limp","skate","trample","flee"
"arm","wipe","gesture","peel","wrap"
"arm","clap","scratch","dig","slap"
"leg","dance","wade","step","kick"
"arm","pull","push","bind","squeeze"
"arm","chop","rub","throw","scrape"
"leg","stray","leap","bounce","sneak"
"arm","fold","whip","dunk","shake"
"arm","snatch","scoop","poke","pinch"
"leg","pedal","sprint","wander","strut"
"arm","sign","click","grab","pluck"
"leg","stroll","march","kneel","stumble"
"leg","jog","stand","stride","tiptoe"
