"type","word1","word2","word3","word4"
"leg","stride","bounce","stumble","trample"
"leg","step","jump","tiptoe","sneak"
"leg","wade","flee","march","sprint"
"arm","knock","peel","punch","poke"
"arm","pinch","scrape","sign","snatch"
"leg","skip","slip","limp","stand"
"arm","push","pull","pat","throw"
"arm","catch","slap","fold","clap"
"leg","dance","hop","trek","squat"
"arm","click","dig","hug","scrub"
"arm","squeeze","brush","chop","bind"
"arm","clean","wrap","grip","dunk"
"leg","stroll","kick","cycle","stray"
"arm","rub","grab","scoop","gesture"
"leg","skate","strut","wander","hike"
"leg","walk","tramp","glide","leap"
"arm","pluck","scratch","whip","wipe"
"leg","pedal","run","rush","trip"
"arm","shake","polish","stab","carve"
"leg","kneel","stomp","jog","slide"
