"type","word1","word2","word3","word4"
"arm","push","pat","whip","pull"
"leg","stroll","stand","slide","wade"
"arm","fold","gesture","scrub","grab"
"leg","cycle","leap","tiptoe","jog"
"arm","click","throw","rub","peel"
"leg","glide","flee","stray","walk"
"arm","brush","wipe","pluck","scrape"
"leg","trample","sprint","strut","rush"
"leg","dance","kneel","bounce","step"
"leg","slip","wander","jump","sneak"
"arm","pinch","catch","stab","shake"
"arm","clean","chop","hug","scoop"
"leg","kick","trip","trek","tramp"
"arm","sign","dunk","poke","carve"
"leg","stumble","skip","squat","limp"
"leg","skate","stride","hop","stomp"
"arm","dig","grip","polish","snatch"
"arm","punch","slap","wrap","scratch"
"arm","bind","squeeze","clap","knock"
"leg","hike","march","run","pedal"
