"type","word1","word2","word3","word4"
"leg","trip","sneak","walk","stumble"
"arm","push","grab","click","chop"
"leg","skate","limp","stand","skip"
"arm","pinch","scratch","bind","pat"
"leg","stride","squat","wade","jump"
"arm","scrub","shake","clean","catch"
"leg","hike","hop","glide","pedal"
"arm","dunk","peel","wipe","gesture"
"leg","tramp","stray","kneel","bounce"
"arm","poke","scoop","carve","whip"
"arm","polish","wrap","punch","brush"
"leg","strut","leap","flee","rush"
"arm","slap","snatch","hug","grip"
"leg","slip","stroll","trek","march"
"leg","trample","jog","dance","stomp"
"arm","scrape","squeeze","dig","throw"
"arm","clap","pull","pluck","rub"
"leg","slide","tiptoe","wander","cycle"
"arm","stab","sign","fold","knock"
"leg","step","run","sprint","kick"
