"type","word1","word2","word3","word4"
"arm","click","push","brush","whip"
"leg","slide","walk","stumble","glide"
"leg","stride","pedal","skate","bounce"
"arm","pat","clean","carve","chop"
"leg","hop","trip","strut","trek"
"leg","flee","kneel","sneak","tiptoe"
"arm","scrape","sign","gesture","knock"
"leg","hike","step","limp","jog"
"arm","scrub","throw","scoop","grip"
"arm","hug","dunk","catch","pinch"
"leg","skip","jump","kick","stomp"
"leg","trample","tramp","stray","run"
"arm","clap","stab","scratch","shake"
"leg","slip","squat","cycle","sprint"
"arm","polish","rub","poke","wrap"
"arm","snatch","pluck","fold","wipe"
"arm","squeeze","grab","pull","peel"
"leg","dance","leap","stand","rush"
"leg","wander","march","stroll","wade"
"arm","slap","punch","dig","bind"
