"type","word1","word2","word3","word4"
"leg","limp","tramp","slip","trample"
"leg","stray","strut","step","pedal"
"arm","throw","pull","brush","shake"
"arm","catch","snatch","wipe","grip"
"leg","kneel","tiptoe","wade","cycle"
"leg","flee","stomp","stumble","hop"
"leg","trip","glide","walk","skip"
"arm","grab","scoop","peel","click"
"leg","sprint","jump","squat","dance"
"arm","dunk","sign","carve","push"
"leg","stand","kick","march","skate"
"arm","chop","scrub","poke","scratch"
"arm","stab","rub","squeeze","whip"
"leg","stroll","leap","sneak","hike"
"leg","trek","run","jog","rush"
"arm","pluck","polish","gesture","punch"
"arm","wrap","bind","scrape","slap"
"leg","bounce","wander","slide","stride"
"arm","pat","hug","knock","dig"
"arm","clean","fold","pinch","clap"
