"type","word1","word2","word3","word4"
"leg","kick","tiptoe","jog","run"
"arm","carve","chop","push","rub"
"arm","grip","scratch","snatch","scrub"
"leg","walk","stride","skate","cycle"
"arm","pinch","brush","scrape","knock"
"leg","flee","pedal","sprint","slide"
"arm","peel","dunk","wrap","pluck"
"arm","slap","sign","bind","wipe"
"leg","wade","trample","tramp","strut"
"arm","clean","shake","whip","punch"
"arm","catch","click","gesture","pull"
"leg","dance","hop","squat","rush"
"leg","stand","kneel","leap","march"
"arm","poke","dig","pat","scoop"
"leg","wander","skip","stray","slip"
"leg","bounce","stroll","stumble","step"
"arm","stab","grab","clap","fold"
"arm","polish","squeeze","throw","hug"
"leg","trek","jump","glide","hike"
"leg","limp","stomp","trip","sneak"
