"type","word1","word2","word3","word4"
"leg","pedal","slip","run","trample"
"arm","gesture","shake","stab","pinch"
"leg","walk","stomp","rush","tiptoe"
"leg","squat","bounce","sneak","sprint"
"arm","sign","peel","push","wrap"
"arm","clean","pull","carve","knock"
"arm","scrape","punch","clap","brush"
"leg","wade","kick","hop","kneel"
"arm","snatch","hug","dunk","chop"
"arm","scrub","rub","whip","grab"
"leg","march","jump","wander","stumble"
"leg","glide","dance","stand","skip"
"arm","fold","poke","click","grip"
"arm","throw","slap","scratch","catch"
"leg","jog","step","trek","skate"
"arm","scoop","squeeze","dig","pat"
"arm","wipe","pluck","polish","bind"
"leg","flee","leap","hike","cycle"
"leg","strut","slide","limp","stray"
"leg","trip","tramp","stride","stroll"
